4.000000000000000000e+00,1.800000000000000044e+00
4.339999999999999858e+00,2.225000000000000089e+00
7.790000000000000036e+00,3.331679999999999975e+00
9.619999999999999218e+00,3.549999999999999822e+00
5.269999999999999574e+00,2.604000000000000092e+00
7.120000000000000107e+00,3.250000000000000000e+00
6.709999999999999964e+00,2.899999999999999911e+00
4.860000000000000320e+00,2.209999999999999964e+00
6.660000000000000142e+00,4.099999999999999645e+00
8.800000000000000711e+00,2.214999999999999858e+00
6.759999999999999787e+00,2.044999999999999929e+00
6.139999999999999680e+00,2.152000000000000135e+00
7.500000000000000000e+00,2.625000000000000000e+00
6.780000000000000249e+00,2.548999999999999932e+00
5.280000000000000249e+00,2.714999999999999858e+00
6.179999999999999716e+00,2.330000000000000071e+00
4.839999999999999858e+00,1.810000000000000053e+00
4.629999999999999893e+00,2.049999999999999822e+00
2.640000000000000124e+00,1.429999999999999938e+00
4.620000000000000107e+00,1.889999999999999902e+00
2.640000000000000124e+00,1.250000000000000000e+00
4.570000000000000284e+00,1.945000000000000062e+00
4.799999999999999822e+00,1.520000000000000018e+00
4.759999999999999787e+00,1.709999999999999964e+00
5.389999999999999680e+00,1.120000000000000107e+00
5.759999999999999787e+00,1.479999999999999982e+00
3.359999999999999876e+00,1.385000000000000009e+00
2.799999999999999822e+00,1.219999999999999973e+00
3.080000000000000071e+00,1.330000000000000071e+00
2.600000000000000089e+00,1.270000000000000018e+00
4.610000000000000320e+00,1.689999999999999947e+00
5.639999999999999680e+00,1.899999999999999911e+00
7.620000000000000107e+00,3.625000000000000000e+00
7.129999999999999893e+00,2.850000000000000089e+00
5.059999999999999609e+00,2.600000000000000089e+00
5.879999999999999893e+00,1.899999999999999911e+00
4.799999999999999822e+00,1.550000000000000044e+00
4.799999999999999822e+00,1.510000000000000009e+00
4.799999999999999822e+00,1.495000000000000107e+00
4.799999999999999822e+00,1.520000000000000018e+00
4.839999999999999858e+00,2.220000000000000195e+00
4.400000000000000355e+00,1.774999999999999911e+00
4.400000000000000355e+00,1.770000000000000018e+00
4.839999999999999858e+00,1.550000000000000044e+00
4.959999999999999964e+00,1.471100000000000074e+00
8.519999999999999574e+00,2.679159999999999986e+00
5.919999999999999929e+00,2.540000000000000036e+00
4.839999999999999858e+00,1.550000000000000044e+00
4.839999999999999858e+00,2.060000000000000053e+00
4.750000000000000000e+00,1.304999999999999938e+00
5.959999999999999964e+00,2.299999999999999822e+00
5.349999999999999645e+00,2.185000000000000053e+00
6.599999999999999645e+00,2.435000000000000053e+00
4.799999999999999822e+00,2.049999999999999822e+00
6.780000000000000249e+00,2.125000000000000000e+00
4.959999999999999964e+00,1.965000000000000080e+00
6.759999999999999787e+00,1.975000000000000089e+00
4.410000000000000142e+00,1.709999999999999964e+00
4.900000000000000355e+00,1.422500000000000098e+00
5.280000000000000249e+00,1.429999999999999938e+00
5.040000000000000036e+00,1.590000000000000080e+00
5.169999999999999929e+00,1.788999999999999924e+00
4.799999999999999822e+00,1.362999999999999989e+00
4.839999999999999858e+00,1.804999999999999938e+00
4.799999999999999822e+00,1.375000000000000000e+00
2.399999999999999911e+00,1.421249999999999902e+00
4.000000000000000000e+00,1.975999999999999979e+00
4.700000000000000178e+00,1.725000000000000089e+00
2.799999999999999822e+00,1.280000000000000027e+00
3.640000000000000124e+00,1.530000000000000027e+00
2.439999999999999947e+00,1.320000000000000062e+00
3.149999999999999911e+00,1.780000000000000027e+00
4.799999999999999822e+00,1.542999999999999927e+00
5.759999999999999787e+00,1.800000000000000044e+00
5.780000000000000249e+00,1.899999999999999911e+00
5.759999999999999787e+00,1.350000000000000089e+00
6.200000000000000178e+00,2.140000000000000124e+00
3.080000000000000071e+00,1.360000000000000098e+00
4.469999999999999751e+00,1.655000000000000027e+00
2.939999999999999947e+00,1.449999999999999956e+00
3.120000000000000107e+00,1.479999999999999982e+00
5.309999999999999609e+00,1.419999999999999929e+00
4.610000000000000320e+00,1.675000000000000044e+00
3.120000000000000107e+00,1.085380000000000011e+00
4.400000000000000355e+00,1.594999999999999973e+00
2.629999999999999893e+00,1.080000000000000071e+00
3.180000000000000160e+00,1.350000000000000089e+00
